Type;Author Name;Album Name;Song Name;Punteggio;Analizzata;Recomended;Loreto;Buona;Soft;Vivace;Molto Viv;Camera;Car;Lenta;Country;Strumentale;Classica;Lirica;Live;Discreta;Undefined;Avoid it;Confusionaria;Song Size
Stranieri;Loreena McKennitt;To drive the Cold Winter away;Let us the infant Greet;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 3.633.152
Stranieri;Loreena McKennitt;To drive the Cold Winter away;Snow;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 5.423.104
Stranieri;Loreena McKennitt;To drive the Cold Winter away;The King;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 2.015.232
Stranieri;Loreena McKennitt;To drive the Cold Winter away;The seasons;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 4.673.536
Stranieri;Loreena McKennitt;To drive the Cold Winter away;The Stockford Carol;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 2.981.888
Stranieri;Loreena McKennitt;To drive the Cold Winter away;The Wexford Carol;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 5.939.200
Stranieri;Lucy Schwartz;Varie;Gone Away;896;x;M;L;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 6.558.404
Stranieri;Lucy Schwartz;Varie;Gravity;896;x;M;L;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 4.137.631
Stranieri;Mark Knopfler;Celtic Myst;Irish Boy;769;x;x;x;B;.;.;.;.;.;.;.;x;.;.;.;.;.;.;.;bytes 3.182.592
Stranieri;Mark Knopfler;Golden Heart;Cannibals;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 6.201.344
Stranieri;Mark Knopfler;Golden Heart;Golden Heart;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 4.820.992
Stranieri;Mark Knopfler;Local Hero;Going Home;897;x;x;x;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 4.657.152
Stranieri;Mark Knopfler;Local Hero;The Ceilidh and the Northern Lights;897;x;x;x;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 4.710.400
Stranieri;Mark Knopfler;Sailing to Philadelphia;Do America;0;x;x;x;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;x;bytes 4.026.368
Stranieri;Mark Knopfler;Sailing to Philadelphia;Sailing to philidelphia;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 3.960.832
Stranieri;Mark Knopfler;Sailing to Philadelphia;The last laugh (featuring van morrison);0;x;x;x;.;.;.;.;.;x;.;.;.;.;.;.;x;.;.;.;bytes 3.239.936
Stranieri;Mark Knopfler;Sailing to Philadelphia;The Long Highway;896;x;x;L;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 5.488.640
Stranieri;Mark Knopfler;ScreenPlaying;Finale-Last Exit To Brooklyn (instr);385;x;.;.;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 15.380.480
Stranieri;Mark Knopfler;The Best of;A Night in Summer Long Ago;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 3.272.704
Stranieri;Mark Knopfler;The Best of;Chet Atkins & Mark Knopfler - Sweet Dreams;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 3.289.088
Stranieri;Mark Knopfler;The Best of;Chieftans - Lily of the West with Mark Knopfler;897;x;x;x;B;S;.;.;.;.;.;.;x;.;.;.;.;.;.;.;bytes 4.943.872
Stranieri;Mark Knopfler;The Best of;Darling Pretty;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 1.118.208
Stranieri;Mark Knopfler;The Best of;Done With Bonaparte;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 4.898.816
Stranieri;Mark Knopfler;The Best of;Knocking on heavens door;0;x;x;x;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;bytes 3.887.104
Stranieri;Mark Knopfler;The Best of;Metroland them;897;x;x;x;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 2.412.544
Stranieri;Mark Knopfler;The Best of;The Long Road;897;x;x;x;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 7.954.432
Stranieri;Mark Knopfler;The Best of;The Rocks and the Water;512;x;x;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 2.826.240
Stranieri;Mark Knopfler;The Princess Bride;Guide My Sword;897;x;x;x;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 4.939.776
Stranieri;Mark Knopfler;The Princess Bride;I Will Never Love Again;897;x;x;x;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 3.702.784
Stranieri;Mark Knopfler;The Princess Bride;I Will Never Love Again_b;897;x;x;x;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 4.440.064
Stranieri;Mark Knopfler;The Princess Bride;Storybook Love;768;x;x;x;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 4.210.688
Stranieri;Mark Knopfler;The Princess Bride;The Fireswamp And The Rodents Of Unusual Size;0;x;x;x;.;.;.;.;.;.;.;.;x;.;.;.;x;.;.;.;bytes 4.546.560
Stranieri;Mark Knopfler;Wag the Dog;An American Hero;897;x;x;x;B;S;.;.;.;.;.;.;x;.;.;.;.;.;.;.;bytes 1.994.752
Stranieri;Mark Knopfler;Wag the Dog;Wére Going To War;897;x;x;x;B;S;.;.;.;.;.;.;x;.;.;.;.;.;.;.;bytes 3.809.280
Stranieri;Mike Oldfield;Crises;Crises;0;x;x;x;B;.;.;.;.;.;.;.;x;.;.;.;.;.;.;x;bytes 26.238.976
Stranieri;Mike Oldfield;Crises;Foreign Affair;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 4.677.632
Stranieri;Mike Oldfield;Crises;Moonlight Shadow;768;x;x;x;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 4.263.936
Stranieri;Mike Oldfield;Crises;Shadow On The Wall;0;x;x;x;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;bytes 3.862.528
Stranieri;Mike Oldfield;Crises;Taurus;0;x;x;x;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;bytes 2.998.272
Stranieri;Miranda Lee Richards;Varie;Early November;896;x;M;L;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 8.957.667
Stranieri;Miranda Lee Richards;Varie;Life Boat;896;x;M;L;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 6.552.443
Stranieri;Moby;18;At Least We Tried;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 4.979.547
Stranieri;Moby;18;Fireworks;897;x;x;x;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 2.666.666
Stranieri;Moby;18;Harbour;896;x;x;L;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 7.750.617
Stranieri;Moby;18;Look Back In;897;x;x;x;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 2.816.086
Stranieri;Moby;18;Sleep Alone;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 5.714.111
Stranieri;Moby;18;Sunday (The Day Before My Birthday);896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 7.432.724
Stranieri;Moby;18;t18;897;x;x;x;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 6.445.226
Stranieri;Moby;18;The Great Escape;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 2.585.164
Stranieri;Moby;Play;If things were perfect;384;x;.;.;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 3.108.344
Stranieri;Moby;Play;Inside;384;x;.;.;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 3.463.192
Stranieri;Moby;Play;My weakness;128;x;.;.;.;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 2.581.402
Stranieri;Moby;Play;Porcelain;384;x;.;.;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 2.900.200
Stranieri;Moby;Play;Rushing;384;x;.;.;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 2.142.232
Stranieri;Moby;Play;The sky is broken;384;x;.;.;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 3.104.269
Stranieri;Morcheeba;Big Calm;Blindfold;384;x;.;.;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 5.779.140
Stranieri;Morcheeba;Big Calm;Fear And Love;384;x;.;.;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 6.380.734
Stranieri;Morcheeba;Big Calm;Friction;384;x;.;.;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 5.467.780
Stranieri;Morcheeba;Big Calm;Over And Over;896;x;M;L;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 2.905.962
Stranieri;Music from the ANDEs;Chakira;Apache;769;A;M;L;B;.;.;.;.;x;.;C;x;.;.;.;.;.;.;.;bytes 3.170.432
Stranieri;Music from the ANDEs;Chakira;Cancion Aymara;385;x;.;.;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 3.432.576
Stranieri;Music from the ANDEs;Chakira;El Pituco;385;x;.;.;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 4.755.584
Stranieri;Music from the ANDEs;Chakira;LY O LAY ALE LOYA;385;x;.;.;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 4.374.656
Stranieri;Music from the ANDEs;Chakira;Sayary;385;x;.;.;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 3.575.936
Stranieri;Music from the ANDEs;Chakira;The Lonely Shepherd;897;A;M;L;B;S;.;.;.;x;.;C;x;.;.;.;.;.;.;.;bytes 4.124.800
Stranieri;Music from the ANDEs;Chakira;Yeha Noha;385;x;.;.;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 4.046.976
Stranieri;Music from the ANDEs;Golden Melodies;Chiquitita;897;A;R;L;B;S;V;.;C;C;.;.;x;.;.;.;.;.;.;.;bytes 5.066.752
Stranieri;Music from the ANDEs;Golden Melodies;Condor pasa;897;x;x;x;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 4.530.176
Stranieri;Music from the ANDEs;Golden Melodies;El tren que nos separa;897;x;x;x;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 4.898.816
Stranieri;Music from the ANDEs;Golden Melodies;Eres tu;897;x;x;x;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 3.624.960
Stranieri;Music from the ANDEs;Golden Melodies;Hijo de la Luna;897;x;x;x;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 4.214.784
Stranieri;Music from the ANDEs;Golden Melodies;Libertad;897;x;x;x;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 4.300.800
Stranieri;Music from the ANDEs;Golden Melodies;Lonely Shepherd;897;x;x;x;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 4.063.232
Stranieri;Music from the ANDEs;Golden Melodies;My heart will go on;897;x;x;x;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 4.345.856
Stranieri;Music from the ANDEs;Golden Melodies;Nocturne;897;x;x;x;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 3.354.624
Stranieri;Music from the ANDEs;Golden Melodies;Renegade;897;x;x;x;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 4.800.512
Stranieri;Music from the ANDEs;Golden Melodies;Song of ocarina;897;x;x;x;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 3.710.976
Stranieri;Music from the ANDEs;Golden Melodies;Sound of silence;897;x;x;L;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 3.325.952
Stranieri;Music from the ANDEs;Golden Melodies;Unchained melody;897;x;x;x;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 3.551.232
Stranieri;Music from the ANDEs;Golden Melodies;Woman in love;897;x;x;x;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 3.997.696
Stranieri;Music from the ANDEs;Los Pantangoros;El Flautista del Ande;897;x;x;x;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 3.485.824
Stranieri;Music from the ANDEs;Nazca;1492 Conquest of paradise;897;x;x;x;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 4.604.032
Stranieri;Music from the ANDEs;Nazca;Andean Reed;897;x;x;x;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 3.924.096
Stranieri;Music from the ANDEs;Nazca;Can You feel the love tonight;897;x;x;x;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 3.829.888
Stranieri;Music from the ANDEs;Nazca;Colours of the wind;897;x;x;x;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 3.838.080
Stranieri;Music from the ANDEs;Nazca;Gabriel's Oboe;897;x;x;x;B;S;.;.;.;x;.;.;x;.;.;.;.;.;.;.;bytes 4.186.240
Stranieri;Music from the ANDEs;Nazca;Il ritorno di Ringo - Le pistole non discutono;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;bytes 3.969.152
Stranieri;Music from the ANDEs;Nazca;LY O LAY ALE LOYA;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 5.226.624
Stranieri;Music from the ANDEs;Nazca;Mucchio selvaggio;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 2.490.496
Stranieri;Music from the ANDEs;Nazca;My Hearth will go on;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 4.698.240
Stranieri;Music from the ANDEs;Nazca;Sawa _The cradelsong_;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 4.366.464
Stranieri;Music from the ANDEs;Nazca;Soleado;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 4.354.176
Stranieri;Music from the ANDEs;Nazca;The last of Mohicans;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 3.846.272
Stranieri;Music from the ANDEs;Nazca;Unchained Melody;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 3.522.688
Stranieri;Music from the ANDEs;Nazca;Wishes of happiness & prosperity;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 4.264.064
Stranieri;Music from the ANDEs;Perfumanta;Aguas Claras;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 5.128.320
Stranieri;Music from the ANDEs;Perfumanta;Bolivianita;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 2.814.080
Stranieri;Music from the ANDEs;Perfumanta;Chukiagu Marka;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 4.247.680
Stranieri;Music from the ANDEs;Perfumanta;En Primavera;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 4.096.128
Stranieri;Music from the ANDEs;Perfumanta;Imillitay;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 4.395.136
Stranieri;Music from the ANDEs;Perfumanta;Nuestro nido;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 3.604.608
Stranieri;Music from the ANDEs;Perfumanta;Pasiones en tropel;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 3.567.744
Stranieri;Music from the ANDEs;Perfumanta;Rock Incaico;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 6.463.616
Stranieri;Music from the ANDEs;Perfumanta;San Juan;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 4.067.456
Stranieri;Music from the ANDEs;Perfumanta;Solo tu;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 3.895.424
Stranieri;Music from the ANDEs;Perfumanta;Susurros;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 3.846.272
Stranieri;Music from the ANDEs;Perfumanta;Tamia;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 6.520.960
Stranieri;Music from the ANDEs;Perfumanta;Tempestad;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 3.600.512
Stranieri;Music from the ANDEs;Perfumanta;Tren lechero;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 4.857.984
Stranieri;Music from the ANDEs;Perfumanta;Y Amor;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 5.759.104
Stranieri;Neil Young;1968 - Neil Young;Here We Are In The Years;896;x;x;x;B;S;.;.;.;.;.;x;.;.;.;.;.;.;.;.;bytes 8.285.581
Stranieri;Neil Young;1968 - Neil Young;If I Could Have Her Tonight;768;x;x;x;B;.;.;.;.;.;.;x;.;.;.;.;.;.;.;.;bytes 5.690.060
Stranieri;Neil Young;1968 - Neil Young;The Last Trip To Tulsa;896;x;x;x;B;S;.;.;.;.;.;x;.;.;.;.;.;.;.;.;bytes 22.709.348
Stranieri;Neil Young;1968 - Neil Young;The Old Laughing Lady;896;x;x;x;B;S;.;.;.;.;.;x;.;.;.;.;.;.;.;.;bytes 14.356.432
Stranieri;Neil Young;1969 - Everybody Knows This Is Nowhere;Round & Round (It Won't Be Long);896;x;x;L;B;S;.;.;.;.;.;x;.;.;.;.;.;.;.;.;bytes 14.150.679
Stranieri;Neil Young;1969 - Everybody Knows This Is Nowhere;Running Dry (Requiem For The Rockets);896;x;x;L;B;S;.;.;.;.;.;x;.;.;.;.;.;.;.;.;bytes 13.450.607
Stranieri;Neil Young;1970 - After the Gold Rush;After The Gold Rush;896;x;x;L;B;S;.;.;.;.;.;x;.;.;.;.;.;.;.;.;bytes 9.048.363
Stranieri;Neil Young;1970 - After the Gold Rush;Birds;896;x;x;L;B;S;.;.;.;.;.;x;.;.;.;.;.;.;.;.;bytes 6.141.429
Stranieri;Neil Young;1970 - After the Gold Rush;Don't Let It Bring You Down;384;x;.;.;B;S;.;.;.;.;.;x;.;.;.;.;.;.;.;.;bytes 7.110.094
Stranieri;Neil Young;1970 - After the Gold Rush;I Believe In You;896;x;x;L;B;S;.;.;.;.;.;x;.;.;.;.;.;.;.;.;bytes 8.308.570
Stranieri;Neil Young;1970 - After the Gold Rush;Tell Me Why;896;x;x;L;B;S;.;.;.;.;.;x;.;.;.;.;.;.;.;.;bytes 7.135.139
Stranieri;Neil Young;1972 - Harvest;Are You Ready For The Country;768;x;x;x;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 8.153.929
Stranieri;Neil Young;1972 - Harvest;Harvest;896;x;x;L;B;S;.;.;.;.;.;x;.;.;.;.;.;.;.;.;bytes 7.664.871
Stranieri;Neil Young;1972 - Harvest;Heart Of Gold;896;x;x;x;B;S;.;.;.;.;.;x;.;.;.;.;.;.;.;.;bytes 7.489.341
Stranieri;Neil Young;1972 - Harvest;Old Man;896;x;x;x;B;S;.;.;.;.;.;x;.;.;.;.;.;.;.;.;bytes 8.194.635
Stranieri;Neil Young;1972 - Harvest;Out On The Weekend;896;x;x;x;B;S;.;.;.;.;.;x;.;.;.;.;.;.;.;.;bytes 11.001.253
Stranieri;Neil Young;1972 - Harvest;The Needle And The Damage Done;896;x;x;x;B;S;.;.;.;.;.;x;.;.;.;.;.;.;.;.;bytes 4.934.599
Stranieri;Neil Young;1972 - Harvest;There's A World;768;x;x;x;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 7.179.010
Stranieri;Neil Young;1974 - On The Beach;Ambulance Blues;896;x;x;L;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 21.456.506
Stranieri;Neil Young;1974 - On The Beach;For The Turnstiles;0;x;x;x;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;bytes 7.819.548
Stranieri;Neil Young;1974 - On The Beach;Motion Pictures;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 10.554.040
Stranieri;Neil Young;1974 - On The Beach;On The Beach;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 16.778.491
Stranieri;Neil Young;1975 - Zuma;Lookin' For A Love;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 7.856.131
Stranieri;Neil Young;1975 - Zuma;Through My Sails;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 6.409.988
Stranieri;Neil Young;1976 - Long May You Run;Long May You Run;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 9.356.618
Stranieri;Neil Young;1976 - Long May You Run;Make Love To You;0;x;x;x;.;S;.;.;.;.;.;.;.;.;.;.;x;x;.;.;bytes 12.431.753
Stranieri;Neil Young;1976 - Long May You Run;Midnight On The Bay;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 9.584.412
Stranieri;Neil Young;1977 - American Stars N' Bars;Star Of Bethlehem;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 6.520.757
Stranieri;Neil Young;1977 - American Stars N' Bars;The Old Country Waltz;768;x;x;x;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 7.208.308
Stranieri;Neil Young;1977 - American Stars N' Bars;Will To Love;768;x;x;x;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 17.259.163
Stranieri;Neil Young;1977 - Decade;After The Gold Rush;384;x;.;.;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 9.043.123
Stranieri;Neil Young;1977 - Decade;Campaigner;896;A;M;L;B;S;.;.;.;.;.;C;.;.;.;.;.;.;.;.;bytes 8.413.031
Stranieri;Neil Young;1977 - Decade;Deep Forbidden Lake;896;A;M;L;B;S;.;.;.;.;.;C;.;.;.;.;.;.;.;.;bytes 8.855.041
Stranieri;Neil Young;1977 - Decade;Expecting To Fly;384;x;.;.;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 9.032.668
Stranieri;Neil Young;1977 - Decade;Harvest;896;x;x;L;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 7.604.274
Stranieri;Neil Young;1977 - Decade;Heart Of Gold;896;x;x;L;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 7.472.629
Stranieri;Neil Young;1977 - Decade;Helpless;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 8.521.697
Stranieri;Neil Young;1977 - Decade;Long May You Run;896;x;x;L;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 9.147.607
Stranieri;Neil Young;1977 - Decade;Love Is A Rose;896;x;x;L;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 5.468.517
Stranieri;Neil Young;1977 - Decade;Old Man;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 8.090.152
Stranieri;Neil Young;1977 - Decade;Star Of Bethlehem;384;x;.;.;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 6.542.678
Stranieri;Neil Young;1977 - Decade;Sugar Mountain;896;x;x;L;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 13.665.741
Stranieri;Neil Young;1977 - Decade;The Needle And The Damage Done;896;x;x;L;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 5.045.365
Stranieri;Neil Young;1977 - Decade;The Old Laughing Lady;384;x;.;.;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 13.521.559
Stranieri;Neil Young;1978 - Comes A Time;Already One;896;x;x;L;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 11.788.058
Stranieri;Neil Young;1978 - Comes A Time;Comes A Time;896;x;x;L;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 7.560.403
Stranieri;Neil Young;1978 - Comes A Time;Field Of Opportunity;896;x;x;L;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 7.595.945
Stranieri;Neil Young;1978 - Comes A Time;Four Strong Winds;896;x;x;L;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 9.837.245
Stranieri;Neil Young;1978 - Comes A Time;Goin' Back;896;x;x;L;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 11.185.150
Stranieri;Neil Young;1978 - Comes A Time;Human Highway;896;x;x;L;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 7.717.139
Stranieri;Neil Young;1978 - Comes A Time;Look Out For My Love;896;x;x;L;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 9.833.072
Stranieri;Neil Young;1978 - Comes A Time;Lotta Love;896;x;x;L;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 6.330.554
Stranieri;Neil Young;1978 - Comes A Time;Peace Of Mind;896;x;x;L;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 9.929.188
Stranieri;Neil Young;1979 - Live Rust;Comes A Time;0;x;x;x;B;S;.;.;.;.;.;.;.;.;.;x;.;.;.;.;bytes 7.818.484
Stranieri;Neil Young;1979 - Live Rust;I Am A Child;0;x;x;x;B;S;.;.;.;.;.;.;.;.;.;x;.;.;.;.;bytes 7.233.342
Stranieri;Neil Young;1979 - Live Rust;Sugar Mountain;0;x;x;x;B;S;.;.;.;.;.;.;.;.;.;x;.;.;.;.;bytes 12.116.154
Stranieri;Neil Young;1979 - Rust Never Sleeps;My My, Hey Hey (Out Of The Blue);896;x;x;L;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 9.009.754
Stranieri;Neil Young;1979 - Rust Never Sleeps;Pocahontas;896;x;x;L;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 8.151.849
Stranieri;Neil Young;1979 - Rust Never Sleeps;Ride My Llama;384;x;.;.;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 6.076.688
Stranieri;Neil Young;1979 - Rust Never Sleeps;Sail Away;896;x;x;L;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 9.116.288
Stranieri;Neil Young;1979 - Rust Never Sleeps;Thrasher;896;x;x;L;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 13.672.041
Stranieri;Neil Young;1980 - Hawks And Doves;Captain Kennedy;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 7.165.439
Stranieri;Neil Young;1980 - Hawks And Doves;Little Wing;896;x;x;L;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 5.437.170
